can_bind_to_reverse_edge,category,country_isocode,edge_type,ends_with_crosswalk,ends_with_railroad_crossing,ends_with_toll_post,ends_with_traffic_light,geometry,has_masstransit_lane,is_in_poor_condition,is_paved,is_residential,is_restricted_for_trucks,is_toll,length,persistent_id,reverse_id,segments,speed_limit,struct_type,timezone,toponym,traffic_side
False,2,CD,NamedRoad,False,False,False,False,[[15.284589;-4.419797;];[15.284302;-4.420410;];],False,False,True,False,False,False,74.9000015258789,9067159253728673328,6202943231312450216,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.284589;-4.419797;];[15.284625;-4.419722;];],False,False,True,False,False,False,9.199999809265137,2315918238644996981,2123547986860593583,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.284625;-4.419722;];[15.284589;-4.419797;];],False,False,True,False,False,False,9.199999809265137,2123547986860593583,2315918238644996981,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.284625;-4.419722;];[15.284836;-4.419251;];],False,False,True,False,False,False,57.09999847412109,2587874925514062638,15400807040941344176,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.284836;-4.419251;];[15.284625;-4.419722;];],False,False,True,False,False,False,57.09999847412109,15400807040941344176,2587874925514062638,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.284836;-4.419251;];[15.284961;-4.419000;];],False,False,True,False,False,False,30.899999618530277,16752245615253089898,12165545129768962615,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.286664;-4.415314;];[15.286739;-4.415151;];],False,False,True,False,False,False,19.799999237060547,6516257197862619293,14213013835810337396,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.286664;-4.415314;];[15.286558;-4.415550;];],False,False,True,False,False,False,28.700000762939453,17394836666778725845,7858445056200566061,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.286739;-4.415151;];[15.286932;-4.414725;];],False,False,True,False,False,False,51.70000076293945,840929952733277613,4745754914831393487,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.286739;-4.415151;];[15.286664;-4.415314;];],False,False,True,False,False,False,19.799999237060547,14213013835810337396,6516257197862619293,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.286558;-4.415550;];[15.286664;-4.415314;];],False,False,True,False,False,False,28.700000762939453,7858445056200566061,17394836666778725845,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.286558;-4.415550;];[15.286329;-4.416035;];],False,False,True,False,False,False,59.29999923706055,6689495147766212009,11078577907306208404,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.286329;-4.416035;];[15.286558;-4.415550;];],False,False,True,False,False,False,59.29999923706055,11078577907306208404,6689495147766212009,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.286329;-4.416035;];[15.286137;-4.416426;];],False,False,True,False,False,False,48.29999923706055,14868982738659766656,6966338076945276688,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.286137;-4.416426;];[15.286329;-4.416035;];],False,False,True,False,False,False,48.29999923706055,6966338076945276688,14868982738659766656,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.286137;-4.416426;];[15.285941;-4.416838;];],False,False,True,False,False,False,50.400001525878906,10829873006453934051,13822301740327089693,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.285941;-4.416838;];[15.286137;-4.416426;];],False,False,True,False,False,False,50.400001525878906,13822301740327089693,10829873006453934051,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.285941;-4.416838;];[15.285762;-4.417235;];],False,False,True,False,False,False,48.20000076293945,16560673630451884319,473356611497682223,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.285762;-4.417235;];[15.285941;-4.416838;];],False,False,True,False,False,False,48.20000076293945,473356611497682223,16560673630451884319,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.285762;-4.417235;];[15.285579;-4.417641;];],False,False,True,False,False,False,49.29999923706055,16077015832312522128,1224568161967770479,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.285579;-4.417641;];[15.285762;-4.417235;];],False,False,True,False,False,False,49.29999923706055,1224568161967770479,16077015832312522128,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.285579;-4.417641;];[15.285503;-4.417811;];],False,False,True,False,False,False,20.600000381469727,9059125224824530477,10202729963270133339,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.285503;-4.417811;];[15.285579;-4.417641;];],False,False,True,False,False,False,20.600000381469727,10202729963270133339,9059125224824530477,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.285503;-4.417811;];[15.285310;-4.418242;];],False,False,True,False,False,False,52.29999923706055,8775359743764789349,8347768543318537791,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.285310;-4.418242;];[15.285503;-4.417811;];],False,False,True,False,False,False,52.29999923706055,8347768543318537791,8775359743764789349,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.285310;-4.418242;];[15.284961;-4.419000;];],False,False,True,False,False,False,92.4000015258789,1195740993457444591,13977610625130047587,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.284961;-4.419000;];[15.284836;-4.419251;];],False,False,True,False,False,False,30.899999618530277,12165545129768962615,16752245615253089898,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.284961;-4.419000;];[15.285310;-4.418242;];],False,False,True,False,False,False,92.4000015258789,13977610625130047587,1195740993457444591,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.293322;-4.405485;];[15.292861;-4.405791;];],False,False,True,False,False,False,61.29999923706055,2197049990703650927,17658186651098467188,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.293322;-4.405485;];[15.293938;-4.405042;];[15.294149;-4.404874;];[15.294323;-4.404728;];],False,False,True,False,False,False,139.3000030517578,3963968808869028557,12060344831782863277,3,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.294323;-4.404728;];[15.294149;-4.404874;];[15.293938;-4.405042;];[15.293322;-4.405485;];],False,False,True,False,False,False,139.3000030517578,12060344831782863277,3963968808869028557,3,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.294323;-4.404728;];[15.294486;-4.404571;];],False,False,True,False,False,False,25.0,5283406259960323973,7697679439809563470,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.294486;-4.404571;];[15.295378;-4.403743;];[15.295830;-4.403340;];[15.295929;-4.403231;];[15.296100;-4.403040;];[15.296422;-4.402638;];[15.296644;-4.402343;];],False,False,True,False,False,False,344.6000061035156,11830986311131775096,12803088301994416158,6,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.294486;-4.404571;];[15.294323;-4.404728;];],False,False,True,False,False,False,25.0,7697679439809563470,5283406259960323973,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.278508;-4.433009;];[15.278613;-4.432793;];],False,False,True,False,False,False,26.600000381469727,11096992866504645055,476630754247355213,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.278508;-4.433009;];[15.278210;-4.433626;];[15.278147;-4.433761;];],False,False,True,False,False,False,92.1999969482422,4829191670506855480,4564269347505384374,2,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.278147;-4.433761;];[15.278210;-4.433626;];[15.278508;-4.433009;];],False,False,True,False,False,False,92.1999969482422,4564269347505384374,4829191670506855480,2,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.278147;-4.433761;];[15.277923;-4.434246;];],False,False,True,False,False,False,59.20000076293945,2993248582493273936,15316516032598085794,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.277923;-4.434246;];[15.278147;-4.433761;];],False,False,True,False,False,False,59.20000076293945,15316516032598085794,2993248582493273936,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.277923;-4.434246;];[15.277603;-4.434898;];[15.276788;-4.436390;];[15.276723;-4.436508;];],False,False,True,False,False,False,283.3999938964844,15338939564154585023,10114606840971325369,3,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.276723;-4.436508;];[15.276788;-4.436390;];[15.277603;-4.434898;];[15.277923;-4.434246;];],False,False,True,False,False,False,283.3999938964844,10114606840971325369,15338939564154585023,3,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.276723;-4.436508;];[15.276546;-4.436822;];],False,False,True,False,False,False,39.900001525878906,17636502712586633154,2899509312969393949,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.276546;-4.436822;];[15.276723;-4.436508;];],False,False,True,False,False,False,39.900001525878906,2899509312969393949,17636502712586633154,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.276546;-4.436822;];[15.276372;-4.437109;];[15.276228;-4.437289;];[15.276078;-4.437452;];[15.275872;-4.437637;];[15.275656;-4.437795;];[15.275417;-4.437917;];[15.275246;-4.437980;];],False,False,True,False,False,False,197.6000061035156,6657578353772816584,10835436542974483267,7,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.275246;-4.437980;];[15.275417;-4.437917;];[15.275656;-4.437795;];[15.275872;-4.437637;];[15.276078;-4.437452;];[15.276228;-4.437289;];[15.276372;-4.437109;];[15.276546;-4.436822;];],False,False,True,False,False,False,197.6000061035156,10835436542974483267,6657578353772816584,7,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.275246;-4.437980;];[15.275112;-4.438023;];[15.274959;-4.438066;];[15.274779;-4.438103;];],False,False,True,False,False,False,53.59999847412109,18072934916036583358,3822213704070998450,3,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.274779;-4.438103;];[15.274959;-4.438066;];[15.275112;-4.438023;];[15.275246;-4.437980;];],False,False,True,False,False,False,53.59999847412109,3822213704070998450,18072934916036583358,3,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.274779;-4.438103;];[15.274655;-4.438095;];[15.274592;-4.438099;];[15.274528;-4.438086;];],False,False,True,False,False,False,28.100000381469727,7349639519620085429,10714263621811032322,3,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.274528;-4.438086;];[15.274592;-4.438099;];[15.274655;-4.438095;];[15.274779;-4.438103;];],False,False,True,False,False,False,28.100000381469727,10714263621811032322,7349639519620085429,3,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.274528;-4.438086;];[15.274189;-4.438066;];[15.273855;-4.438030;];],False,False,True,False,False,False,75.0,7096560388594359477,9842778702345261652,2,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.273855;-4.438030;];[15.273696;-4.438016;];[15.273249;-4.437958;];[15.272753;-4.437935;];[15.272388;-4.437965;];[15.271996;-4.438044;];[15.271584;-4.438209;];[15.271266;-4.438354;];],False,False,True,False,False,False,295.79998779296875,4143316963533690043,11763810901218954193,7,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.273855;-4.438030;];[15.274189;-4.438066;];[15.274528;-4.438086;];],False,False,True,False,False,False,75.0,9842778702345261652,7096560388594359477,2,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.300323;-4.399793;];[15.299360;-4.400146;];],False,False,True,False,False,False,113.8000030517578,13663369185992269869,10749358753703889315,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.300323;-4.399793;];[15.300890;-4.399590;];],False,False,True,False,False,False,66.80000305175781,17825317841507562249,8032572333886820148,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.300890;-4.399590;];[15.300323;-4.399793;];],False,False,True,False,False,False,66.80000305175781,8032572333886820148,17825317841507562249,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.300890;-4.399590;];[15.301528;-4.399367;];],False,False,True,False,False,False,74.9000015258789,8712392949864339907,15452720334186571340,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.301528;-4.399367;];[15.300890;-4.399590;];],False,False,True,False,False,False,74.9000015258789,15452720334186571340,8712392949864339907,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.301528;-4.399367;];[15.301762;-4.399288;];],False,False,True,False,False,False,27.399999618530277,927101423580327370,7542186212913856284,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.301762;-4.399288;];[15.301528;-4.399367;];],False,False,True,False,False,False,27.399999618530277,7542186212913856284,927101423580327370,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.301762;-4.399288;];[15.302000;-4.399196;];],False,False,True,False,False,False,28.299999237060547,12822029416676291470,7939430151655677215,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.302000;-4.399196;];[15.301762;-4.399288;];],False,False,True,False,False,False,28.299999237060547,7939430151655677215,12822029416676291470,1,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.302000;-4.399196;];[15.302908;-4.398883;];[15.303045;-4.398837;];],False,False,True,False,False,False,122.6999969482422,17458537189970635664,6382083014058978233,2,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.303045;-4.398837;];[15.302908;-4.398883;];[15.302000;-4.399196;];],False,False,True,False,False,False,122.6999969482422,6382083014058978233,17458537189970635664,2,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.303045;-4.398837;];[15.303553;-4.398668;];[15.303830;-4.398578;];],False,False,True,False,False,False,91.5999984741211,12459947870953931064,10012702026968433501,2,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.303830;-4.398578;];[15.303553;-4.398668;];[15.303045;-4.398837;];],False,False,True,False,False,False,91.5999984741211,10012702026968433501,12459947870953931064,2,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.303830;-4.398578;];[15.304134;-4.398465;];[15.304616;-4.398284;];[15.304781;-4.398210;];[15.305038;-4.398064;];[15.305325;-4.397870;];[15.305516;-4.397723;];],False,False,True,False,False,False,211.0,10137735351642894368,2473596225172770783,6,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.305516;-4.397723;];[15.305799;-4.397502;];[15.305909;-4.397401;];[15.306110;-4.397200;];[15.306308;-4.396998;];],False,False,True,False,False,False,119.1999969482422,12507294720734080990,6397600677223218050,4,,Road,Africa/Kinshasa,Avenue By Pass,False
False,2,CD,NamedRoad,False,False,False,False,[[15.305516;-4.397723;];[15.305325;-4.397870;];[15.305038;-4.398064;];[15.304781;-4.398210;];[15.304616;-4.398284;];[15.304134;-4.398465;];[15.303830;-4.398578;];],False,False,True,False,False,False,211.0,2473596225172770783,10137735351642894368,6,,Road,Africa/Kinshasa,Avenue By Pass,False
